ticker,interval_minutes,date,time,timestamp_utc,open,high,low,close,volume,price_range,return_pct,sma_5,sma_10,sma_20,ema_10,volatility_10,rsi_14,target_up_next_bar,split
AAPL,60,2017-12-07,18:30:00,2017-12-07T18:30:00+00:00,170.160000,170.430000,169.270000,169.460000,7803,1.160000,-0.405525,169.652000,169.331000,169.398000,169.476264,0.231675,67.833333,1,train
AAPL,60,2017-12-07,19:30:00,2017-12-07T19:30:00+00:00,169.450000,169.680000,168.930000,169.620000,7827,0.750000,0.094418,169.658000,169.356000,169.332000,169.502398,0.233084,54.156770,0,train
AAPL,60,2017-12-07,20:30:00,2017-12-07T20:30:00+00:00,169.610000,169.770000,169.270000,169.290000,4552,0.500000,-0.194553,169.646000,169.380000,169.287000,169.463780,0.233636,48.045977,1,train
AAPL,60,2017-12-07,21:30:00,2017-12-07T21:30:00+00:00,169.360000,169.410000,169.190000,169.370000,31,0.220000,0.047256,169.578000,169.437000,169.251000,169.446729,0.226617,54.114713,1,train
AAPL,60,2017-12-08,13:30:00,2017-12-08T13:30:00+00:00,169.860000,170.420000,169.830000,170.220000,350,0.590000,0.501860,169.592000,169.580000,169.288000,169.587324,0.269519,60.000000,0,train
AAPL,60,2017-12-08,14:30:00,2017-12-08T14:30:00+00:00,170.230000,170.980000,169.830000,170.170000,9883,1.150000,-0.029374,169.734000,169.693000,169.318500,169.693265,0.270722,58.733624,0,train
AAPL,60,2017-12-08,15:30:00,2017-12-08T15:30:00+00:00,170.180000,170.370000,169.730000,169.860000,7677,0.640000,-0.182171,169.782000,169.720000,169.445500,169.723581,0.264400,58.862144,1,train
AAPL,60,2017-12-08,16:30:00,2017-12-08T16:30:00+00:00,169.840000,170.080000,169.600000,169.970000,6735,0.480000,0.064759,169.918000,169.782000,169.480500,169.768384,0.258711,63.205418,0,train
AAPL,60,2017-12-08,17:30:00,2017-12-08T17:30:00+00:00,169.980000,170.050000,169.800000,169.910000,5846,0.250000,-0.035300,170.026000,169.802000,169.503000,169.794132,0.251786,62.500000,0,train
AAPL,60,2017-12-08,18:30:00,2017-12-08T18:30:00+00:00,169.910000,169.950000,169.080000,169.400000,6629,0.870000,-0.300159,169.862000,169.727000,169.521000,169.722472,0.252904,53.797468,0,train
AAPL,60,2017-12-08,19:30:00,2017-12-08T19:30:00+00:00,169.420000,169.490000,168.940000,169.290000,7477,0.550000,-0.064935,169.686000,169.710000,169.520500,169.643841,0.219519,46.511628,1,train
